origintime,wndir,wvht,wvdp
2004-01-26 08:00:00,321,1.78,12.12
2004-01-26 09:00:00,342,1.68,12.9
2004-01-26 10:00:00,328,1.8,10.81
2004-01-26 11:00:00,344,1.6,12.12
2004-01-26 12:00:00,330,1.52,11.43
2004-01-26 13:00:00,349,1.52,12.9
2004-01-26 14:00:00,328,1.58,10.0
2004-01-26 15:00:00,327,1.59,10.81
2004-01-26 16:00:00,316,1.42,12.12
2004-01-26 17:00:00,321,1.46,10.81
2004-01-26 18:00:00,34,1.38,11.43
2004-01-26 19:00:00,125,1.38,10.81
2004-01-26 20:00:00,128,1.54,11.43
2004-01-26 21:00:00,232,1.42,10.81
2004-01-26 22:00:00,186,1.41,16.0
2004-01-26 23:00:00,163,1.28,16.0
2004-01-27 00:00:00,172,1.34,16.0
2004-01-27 01:00:00,165,1.46,16.0
2004-01-27 02:00:00,175,1.24,14.81
2004-01-27 03:00:00,184,1.3,16.0
2004-01-27 04:00:00,178,1.3,16.0
2004-01-27 05:00:00,159,1.53,16.0
2004-01-27 06:00:00,165,1.5,14.81
2004-01-27 07:00:00,170,1.59,14.81
2004-01-27 08:00:00,163,1.74,13.79
2004-01-27 09:00:00,165,2.07,13.79
2004-01-27 10:00:00,165,1.94,14.81
2004-01-27 11:00:00,172,2.2,5.26
2004-01-27 12:00:00,168,2.22,5.56
2004-01-27 13:00:00,198,2.17,14.81
2004-01-27 14:00:00,203,2.08,8.33
2004-01-27 15:00:00,191,2.2,14.81
2004-01-27 16:00:00,209,1.99,8.33
2004-01-27 17:00:00,235,2.12,13.79
2004-01-27 18:00:00,231,2.06,9.09
2004-01-27 19:00:00,221,2.03,13.79
2004-01-27 20:00:00,229,2.16,9.09
2004-01-27 21:00:00,242,1.94,12.9
2004-01-27 22:00:00,269,2.22,9.09
2004-01-27 23:00:00,265,2.2,12.9
2004-01-28 00:00:00,300,2.37,11.43
2004-01-28 01:00:00,292,2.44,9.09
2004-01-28 02:00:00,313,2.48,9.09
2004-01-28 03:00:00,316,2.48,10.0
2004-01-28 04:00:00,310,2.41,9.09
2004-01-28 05:00:00,325,2.3,12.9
2004-01-28 06:00:00,322,2.35,12.12
2004-01-28 07:00:00,331,2.38,9.09
2004-01-28 08:00:00,356,2.18,9.09
2004-01-28 09:00:00,335,2.22,12.9
2004-01-28 10:00:00,338,2.23,10.0
2004-01-28 11:00:00,343,2.21,9.09
2004-01-28 12:00:00,351,2.03,10.0
2004-01-28 13:00:00,329,2.04,12.12
2004-01-28 14:00:00,337,1.95,9.09
2004-01-28 15:00:00,348,1.96,8.33
2004-01-28 16:00:00,2,1.85,10.81
2004-01-28 17:00:00,59,1.86,9.09
2004-01-28 18:00:00,41,1.8,10.0
2004-01-28 19:00:00,37,1.93,9.09
2004-01-28 20:00:00,340,1.87,9.09
2004-01-28 21:00:00,321,1.81,9.09
2004-01-28 22:00:00,322,1.74,8.33
2004-01-28 23:00:00,320,1.86,10.0
2004-01-29 00:00:00,312,1.96,10.81
2004-01-29 01:00:00,317,2.04,9.09
2004-01-29 02:00:00,315,1.87,8.33
2004-01-29 03:00:00,328,1.82,7.69
2004-01-29 04:00:00,316,1.68,10.81
2004-01-29 05:00:00,322,1.66,8.33
2004-01-29 06:00:00,333,1.52,8.33
2004-01-29 07:00:00,345,1.71,16.0
2004-01-29 08:00:00,327,1.62,9.09
2004-01-29 09:00:00,329,1.57,8.33
2004-01-29 10:00:00,324,1.6,14.81
2004-01-29 11:00:00,346,1.59,14.81
2004-01-29 12:00:00,337,1.58,14.81
2004-01-29 13:00:00,359,1.46,9.09
2004-01-29 14:00:00,335,1.41,10.81
2004-01-29 15:00:00,341,1.4,10.0
2004-01-29 16:00:00,330,1.48,13.79
2004-01-29 17:00:00,345,1.59,14.81
2004-01-29 18:00:00,348,1.51,13.79
2004-01-29 19:00:00,14,1.65,17.39
2004-01-29 20:00:00,356,1.82,13.79
2004-01-29 21:00:00,349,1.74,13.79
2004-01-29 22:00:00,326,2.1,13.79
2004-01-29 23:00:00,321,1.85,13.79
2004-01-30 00:00:00,327,2.32,13.79
2004-01-30 01:00:00,338,2.35,13.79
2004-01-30 02:00:00,324,2.16,12.9
2004-01-30 03:00:00,330,2.23,12.9
2004-01-30 04:00:00,327,2.19,16.0
2004-01-30 05:00:00,332,2.32,16.0
2004-01-30 06:00:00,303,2.18,16.0
2004-01-30 07:00:00,309,2.14,12.9
2004-01-30 08:00:00,310,2.3,14.81
2004-01-30 09:00:00,248,2.5,12.9
2004-01-30 10:00:00,200,2.51,14.81
2004-01-30 11:00:00,245,2.55,14.81
2004-01-30 12:00:00,250,2.22,13.79
2004-01-30 13:00:00,240,2.57,14.81
2004-01-30 14:00:00,204,2.32,14.81
2004-01-30 15:00:00,325,2.11,13.79
2004-01-30 16:00:00,330,2.51,14.81
2004-01-30 17:00:00,332,2.46,14.81
2004-01-30 18:00:00,320,2.28,14.81
2004-01-30 19:00:00,332,2.36,13.79
2004-01-30 20:00:00,320,2.18,13.79
2004-01-30 21:00:00,312,2.17,14.81
2004-01-30 22:00:00,309,2.56,12.12
2004-01-30 23:00:00,316,2.53,11.43
2004-01-31 00:00:00,320,2.52,14.81
2004-01-31 01:00:00,317,3.26,12.12
2004-01-31 02:00:00,320,3.15,14.81
2004-01-31 03:00:00,321,3.18,14.81
2004-01-31 04:00:00,324,3.46,12.12
2004-01-31 05:00:00,325,3.7,12.9
2004-01-31 06:00:00,329,3.7,11.43
2004-01-31 07:00:00,324,3.06,13.79
2004-01-31 08:00:00,328,3.42,11.43
2004-01-31 09:00:00,329,3.4,11.43
2004-01-31 10:00:00,340,3.46,11.43
2004-01-31 11:00:00,337,3.28,13.79
2004-01-31 12:00:00,336,2.99,12.12
2004-01-31 13:00:00,337,3.06,11.43
2004-01-31 14:00:00,339,3.12,11.43
2004-01-31 15:00:00,343,2.94,12.9
2004-01-31 16:00:00,333,2.85,12.9
2004-01-31 17:00:00,333,2.86,12.12
2004-01-31 18:00:00,337,2.75,11.43
2004-01-31 19:00:00,330,2.85,11.43
2004-01-31 20:00:00,329,2.77,12.9
2004-01-31 21:00:00,316,2.68,11.43
2004-01-31 22:00:00,314,2.56,12.12
2004-01-31 23:00:00,314,2.46,11.43
2005-01-01 00:00:00,272,2.58,10.0
2005-01-01 01:00:00,210,2.76,11.43
2005-01-01 02:00:00,218,2.52,10.0
2005-01-01 03:00:00,246,2.91,11.43
2005-01-01 04:00:00,262,2.7,13.79
2005-01-01 05:00:00,261,2.74,13.79
2005-01-01 06:00:00,276,2.64,12.9
2005-01-01 07:00:00,260,2.69,12.9
2005-01-01 08:00:00,264,2.65,12.9
2005-01-01 09:00:00,262,2.57,12.9
2005-01-01 10:00:00,280,2.55,12.9
2005-01-01 11:00:00,267,2.46,11.43
2005-01-01 12:00:00,264,2.43,12.12
2005-01-01 13:00:00,266,2.58,11.43
2005-01-01 14:00:00,264,2.49,12.12
2005-01-01 15:00:00,245,2.6,12.12
2005-01-01 16:00:00,213,2.57,11.43
2005-01-01 17:00:00,203,2.46,11.43
2005-01-01 18:00:00,193,2.29,10.81
2005-01-01 19:00:00,185,2.57,11.43
2005-01-01 20:00:00,220,2.48,11.43
2005-01-01 21:00:00,210,2.64,11.43
2005-01-01 22:00:00,226,2.51,11.43
2005-01-01 23:00:00,243,2.55,11.43
2005-01-02 00:00:00,261,2.46,10.81
2005-01-02 01:00:00,231,2.34,10.81
2005-01-02 02:00:00,225,2.38,11.43
2005-01-02 03:00:00,227,2.19,11.43
2005-01-02 04:00:00,223,2.24,12.12
2005-01-02 05:00:00,211,2.24,11.43
2005-01-02 06:00:00,205,2.24,11.43
2005-01-02 07:00:00,209,2.14,12.12
2005-01-02 08:00:00,201,2.02,12.12
2005-01-02 09:00:00,179,1.97,12.12
2005-01-02 10:00:00,206,1.94,11.43
2005-01-02 11:00:00,231,2.05,12.12
2005-01-02 12:00:00,276,1.83,10.0
2005-01-02 13:00:00,242,1.91,10.81
2005-01-02 14:00:00,225,2.14,11.43
2005-01-02 15:00:00,211,2.09,11.43
2005-01-02 16:00:00,265,2.29,11.43
2005-01-02 17:00:00,20,2.29,12.9
2005-01-02 18:00:00,133,2.29,12.12
2005-01-02 19:00:00,110,2.11,12.12
2005-01-02 20:00:00,106,1.99,11.43
2005-01-02 21:00:00,107,1.75,10.81
2005-01-02 22:00:00,91,1.91,12.9
2005-01-02 23:00:00,93,1.91,11.43
2005-01-03 00:00:00,99,1.87,10.81
2005-01-03 01:00:00,143,1.79,9.09
2005-01-03 02:00:00,118,1.61,12.12
2005-01-03 03:00:00,151,1.71,9.09
2005-01-03 04:00:00,170,1.65,10.81
2005-01-03 05:00:00,147,1.69,11.43
2005-01-03 06:00:00,173,1.69,10.81
2005-01-03 07:00:00,214,1.77,12.12
2005-01-03 08:00:00,232,1.82,12.12
2005-01-03 09:00:00,226,1.8,12.9
2005-01-03 10:00:00,247,1.94,11.43
2005-01-03 11:00:00,224,1.93,11.43
2005-01-03 12:00:00,225,2.37,10.81
2005-01-03 13:00:00,198,2.15,12.12
2005-01-03 14:00:00,218,2.13,21.05
2005-01-03 15:00:00,177,1.89,21.05
2005-01-03 16:00:00,87,1.95,12.12
2005-01-03 17:00:00,106,2.03,21.05
2005-01-03 18:00:00,77,1.94,21.05
2005-01-03 19:00:00,80,1.68,11.43
2005-01-03 20:00:00,69,1.88,21.05
2005-01-03 21:00:00,73,1.89,21.05
2005-01-03 22:00:00,66,2.17,19.05
2005-01-03 23:00:00,49,1.66,10.81
2005-01-04 00:00:00,44,1.97,19.05
2005-01-04 01:00:00,46,2.16,10.81
2005-01-04 02:00:00,48,1.96,19.05
2005-01-04 03:00:00,34,2.06,19.05
2005-01-04 04:00:00,33,2.34,19.05
2005-01-04 05:00:00,29,2.32,19.05
2005-01-04 06:00:00,19,2.4,19.05
2005-01-04 07:00:00,3,2.5,19.05
2005-01-04 08:00:00,356,2.4,19.05
2005-01-04 09:00:00,353,2.35,19.05
2005-01-04 10:00:00,349,2.08,19.05
2005-01-04 11:00:00,353,1.98,17.39
2005-01-04 12:00:00,314,2.73,17.39
2005-01-04 13:00:00,281,2.04,17.39
2005-01-04 14:00:00,284,2.11,17.39
2005-01-04 15:00:00,304,2.04,17.39
2005-01-04 16:00:00,70,2.22,17.39
2005-01-04 17:00:00,91,1.62,17.39
2005-01-04 18:00:00,105,1.8,17.39
2005-01-04 19:00:00,105,1.9,17.39
2005-01-04 20:00:00,107,2.2,17.39
2005-01-04 21:00:00,110,1.87,17.39
2005-01-04 22:00:00,89,2.07,17.39
2005-01-04 23:00:00,239,2.27,17.39
2005-01-05 00:00:00,255,1.93,17.39
2005-01-05 01:00:00,217,2.01,17.39
2005-01-05 02:00:00,207,2.22,17.39
2005-01-05 03:00:00,177,2.4,17.39
2005-01-05 04:00:00,179,2.32,16.0
2005-01-05 05:00:00,258,2.03,16.0
2005-01-05 06:00:00,250,2.05,17.39
2005-01-05 07:00:00,243,2.23,17.39
2005-01-05 08:00:00,231,1.88,16.0
2005-01-05 09:00:00,243,2.0,17.39
2005-01-05 10:00:00,147,1.92,16.0
2005-01-05 11:00:00,136,2.08,14.81
2005-01-05 12:00:00,120,1.83,16.0
2005-01-05 13:00:00,119,1.66,16.0
2005-01-05 14:00:00,90,1.68,16.0
2005-01-05 15:00:00,112,1.7,16.0
2005-01-05 16:00:00,108,1.78,14.81
2005-01-05 17:00:00,133,1.48,16.0
2005-01-05 18:00:00,103,1.47,16.0
2005-01-05 19:00:00,107,1.4,14.81
2005-01-05 20:00:00,106,1.62,16.0
2005-01-05 21:00:00,93,1.44,14.81
2005-01-05 22:00:00,92,1.29,16.0
2005-01-05 23:00:00,89,1.38,14.81
2005-01-06 00:00:00,89,1.43,14.81
2005-01-06 01:00:00,98,1.44,14.81
2005-01-06 02:00:00,84,1.51,14.81
2005-01-06 03:00:00,89,1.37,14.81
2005-01-06 04:00:00,91,1.26,14.81
2005-01-06 05:00:00,92,1.32,13.79
2005-01-06 06:00:00,94,1.32,14.81
2005-01-06 07:00:00,97,1.14,14.81
2005-01-06 08:00:00,84,1.18,14.81
2005-01-06 09:00:00,94,1.18,14.81
2005-01-06 10:00:00,98,1.26,13.79
2005-01-06 11:00:00,89,1.28,16.0
2005-01-06 12:00:00,89,1.24,14.81
2005-01-06 13:00:00,81,1.29,13.79
2005-01-06 14:00:00,83,1.31,16.0
2005-01-06 15:00:00,81,1.34,16.0
2005-01-06 16:00:00,87,1.34,16.0
2005-01-06 17:00:00,87,1.24,16.0
2005-01-06 18:00:00,91,1.33,16.0
2005-01-06 19:00:00,106,1.35,16.0
2005-01-06 20:00:00,100,1.16,13.79
2005-01-06 21:00:00,100,1.24,16.0
2005-01-06 22:00:00,95,1.28,16.0
2005-01-06 23:00:00,104,1.09,14.81
2005-01-07 00:00:00,108,1.13,14.81
2005-01-07 01:00:00,114,1.08,14.81
2005-01-07 02:00:00,97,1.02,14.81
2005-01-07 03:00:00,96,1.0,14.81
2005-01-07 04:00:00,142,1.05,14.81
2005-01-07 05:00:00,105,1.03,13.79
2005-01-07 06:00:00,106,1.18,14.81
2005-01-07 07:00:00,97,1.08,13.79
2005-01-07 08:00:00,102,1.21,14.81
2005-01-07 09:00:00,104,1.56,14.81
2005-01-07 10:00:00,106,1.7,13.79
2005-01-07 11:00:00,106,2.08,6.25
2005-01-07 12:00:00,106,2.23,7.14
2005-01-07 13:00:00,104,2.68,7.14
2005-01-07 14:00:00,122,2.99,8.33
2005-01-07 15:00:00,138,3.83,9.09
2005-01-07 16:00:00,153,4.02,10.0
2005-01-07 17:00:00,159,3.98,9.09
2005-01-07 18:00:00,151,4.18,9.09
2005-01-07 19:00:00,144,4.2,10.0
2005-01-07 20:00:00,181,4.79,10.0
2005-01-07 21:00:00,266,4.12,10.0
2005-01-07 22:00:00,291,3.73,10.81
2005-01-07 23:00:00,280,3.87,10.0
2005-01-08 00:00:00,273,3.78,10.81
2005-01-08 01:00:00,270,4.57,12.12
2005-01-08 02:00:00,268,4.05,10.0
2005-01-08 03:00:00,244,3.85,10.81
2005-01-08 04:00:00,238,3.62,11.43
2005-01-08 05:00:00,242,3.28,11.43
2005-01-08 06:00:00,227,3.49,10.81
2005-01-08 07:00:00,212,3.36,9.09
2005-01-08 08:00:00,231,3.28,7.69
2005-01-08 09:00:00,226,3.0,10.0
2005-01-08 10:00:00,241,2.76,10.0
2005-01-08 11:00:00,248,3.09,9.09
2005-01-08 12:00:00,250,2.98,9.09
2005-01-08 13:00:00,248,2.84,9.09
2005-01-08 14:00:00,238,2.81,8.33
2005-01-08 15:00:00,240,2.97,8.33
2005-01-08 16:00:00,217,3.35,8.33
2005-01-08 17:00:00,218,3.4,9.09
2005-01-08 18:00:00,206,3.5,12.12
2005-01-08 19:00:00,199,3.4,9.09
2005-01-08 20:00:00,202,2.85,9.09
2005-01-08 21:00:00,205,2.84,8.33
2005-01-08 22:00:00,206,2.96,12.12
2005-01-08 23:00:00,213,3.0,10.81
2005-01-09 00:00:00,223,2.87,12.9
2005-01-09 01:00:00,235,2.87,9.09
2005-01-09 02:00:00,234,2.87,8.33
2005-01-09 03:00:00,228,2.89,9.09
2005-01-09 04:00:00,235,3.17,7.69
2005-01-09 05:00:00,228,3.23,10.81
2005-01-09 06:00:00,228,3.03,13.79
2005-01-09 07:00:00,216,2.95,12.12
2005-01-09 08:00:00,213,2.82,13.79
2005-01-09 09:00:00,228,2.81,13.79
2005-01-09 10:00:00,204,2.84,12.12
2005-01-09 11:00:00,202,2.83,12.12
2005-01-09 12:00:00,210,2.69,12.12
2005-01-09 13:00:00,216,2.52,11.43
2005-01-09 14:00:00,176,2.49,12.12
2005-01-09 15:00:00,214,2.53,8.33
2005-01-09 16:00:00,215,2.52,12.12
2005-01-09 17:00:00,175,2.4,12.9
2005-01-09 18:00:00,105,2.46,12.9
2005-01-09 19:00:00,116,2.2,11.43
2005-01-09 20:00:00,114,2.18,10.81
2005-01-09 21:00:00,85,2.28,11.43
2005-01-09 22:00:00,72,2.41,12.12
2005-01-09 23:00:00,294,2.24,12.9
2005-01-10 00:00:00,302,2.31,12.12
2005-01-10 01:00:00,305,2.2,12.12
2005-01-10 02:00:00,293,2.03,10.0
2005-01-10 03:00:00,266,2.2,11.43
2005-01-10 04:00:00,263,2.16,12.9
2005-01-10 05:00:00,244,1.98,12.12
2005-01-10 06:00:00,196,2.0,12.12
2005-01-10 07:00:00,168,1.97,10.81
2005-01-10 08:00:00,176,1.91,11.43
2005-01-10 09:00:00,178,1.84,10.81
2005-01-10 10:00:00,173,1.88,12.9
2005-01-10 11:00:00,141,1.79,11.43
2005-01-10 12:00:00,108,1.9,12.12
2005-01-10 13:00:00,98,1.71,12.12
2005-01-10 14:00:00,98,1.84,11.43
2005-01-10 15:00:00,99,1.66,10.0
2005-01-10 16:00:00,96,1.55,10.81
2005-01-10 17:00:00,92,1.54,11.43
2005-01-10 18:00:00,103,1.48,11.43
2005-01-10 19:00:00,147,1.42,12.12
2005-01-10 20:00:00,168,1.42,10.81
2005-01-10 21:00:00,173,1.5,10.81
2005-01-10 22:00:00,169,1.62,4.76
2005-01-10 23:00:00,165,1.77,5.0
2005-01-11 00:00:00,161,1.84,5.0
2005-01-11 01:00:00,167,2.04,5.56
2005-01-11 02:00:00,191,2.2,5.88
2005-01-11 03:00:00,233,2.15,6.67
2005-01-11 04:00:00,230,1.98,6.25
2005-01-11 05:00:00,240,2.33,6.25
2005-01-11 06:00:00,233,2.41,6.67
2005-01-11 07:00:00,232,2.66,6.67
2005-01-11 08:00:00,240,2.85,7.14
2005-01-11 09:00:00,240,3.08,7.69
2005-01-11 10:00:00,252,3.04,7.69
2005-01-11 11:00:00,244,3.0,9.09
2005-01-11 12:00:00,231,3.01,9.09
2005-01-11 13:00:00,237,3.02,9.09
2005-01-11 14:00:00,243,3.59,10.0
2005-01-11 15:00:00,281,3.21,8.33
2005-01-11 16:00:00,283,3.81,10.0
2005-01-11 17:00:00,312,3.76,10.81
2005-01-11 18:00:00,322,3.51,10.0
2005-01-11 19:00:00,316,3.55,10.81
2005-01-11 20:00:00,332,3.33,10.0
2005-01-11 21:00:00,325,3.23,10.0
2005-01-11 22:00:00,330,3.34,10.81
2005-01-11 23:00:00,326,3.02,10.0
2005-01-12 00:00:00,332,2.85,10.0
2005-01-12 01:00:00,330,2.98,9.09
2005-01-12 02:00:00,328,3.47,10.0
2005-01-12 03:00:00,334,3.27,9.09
2005-01-12 04:00:00,356,3.49,9.09
2005-01-12 05:00:00,17,3.45,10.0
2005-01-12 06:00:00,106,3.48,10.0
2005-01-12 07:00:00,134,3.01,10.0
2005-01-12 08:00:00,81,3.35,10.81
2005-01-12 09:00:00,45,2.81,9.09
2005-01-12 10:00:00,5,3.08,10.0
2005-01-12 11:00:00,344,2.56,10.0
2005-01-12 12:00:00,346,2.3,9.09
2005-01-12 13:00:00,351,2.48,10.0
2005-01-12 14:00:00,346,2.27,10.0
2005-01-12 15:00:00,327,2.54,10.0
2005-01-12 16:00:00,347,2.24,10.0
2005-01-12 17:00:00,88,2.21,9.09
2005-01-12 18:00:00,106,2.04,8.33
2005-01-12 19:00:00,109,2.16,9.09
2005-01-12 20:00:00,147,1.95,9.09
2005-01-12 21:00:00,334,1.86,9.09
2005-01-12 22:00:00,332,1.69,9.09
2005-01-12 23:00:00,14,1.74,8.33
2005-01-13 00:00:00,34,1.47,8.33
2005-01-13 01:00:00,346,1.57,8.33
2005-01-13 02:00:00,308,1.54,7.69
2005-01-13 03:00:00,314,1.4,7.69
2005-01-13 04:00:00,337,1.49,7.69
2005-01-13 05:00:00,14,1.43,8.33
2005-01-13 06:00:00,82,1.32,7.69
2005-01-13 07:00:00,73,1.29,8.33
2005-01-13 08:00:00,104,1.28,7.69
2005-01-13 09:00:00,83,1.19,7.14
2005-01-13 10:00:00,61,1.36,7.14
2005-01-13 11:00:00,33,1.15,7.14
2005-01-13 12:00:00,61,1.23,7.14
2005-01-13 13:00:00,84,1.05,7.14
2005-01-13 14:00:00,90,1.09,6.67
2005-01-13 15:00:00,89,1.05,6.67
2005-01-13 16:00:00,78,1.04,7.14
2005-01-13 17:00:00,86,1.03,6.67
2005-01-13 18:00:00,30,0.93,7.14
2005-01-13 19:00:00,78,0.87,7.14
2005-01-13 20:00:00,87,0.9,7.14
2005-01-13 21:00:00,80,1.06,7.69
2005-01-13 22:00:00,80,1.08,3.85
2005-01-13 23:00:00,80,1.15,3.7
2005-01-14 00:00:00,75,1.23,8.33
2005-01-14 01:00:00,80,1.11,7.69
2005-01-14 02:00:00,23,1.07,9.09
2005-01-14 03:00:00,85,0.95,9.09
2005-01-14 04:00:00,81,0.94,9.09
2005-01-14 05:00:00,97,0.94,9.09
2005-01-14 06:00:00,81,0.93,9.09
2005-01-14 07:00:00,84,0.98,8.33
2005-01-14 08:00:00,86,0.89,9.09
2005-01-14 09:00:00,82,0.88,8.33
2005-01-14 10:00:00,85,0.89,8.33
2005-01-14 11:00:00,87,0.96,9.09
2005-01-14 12:00:00,82,1.01,8.33
2005-01-14 13:00:00,84,1.05,9.09
2005-01-14 14:00:00,81,1.13,9.09
2005-01-14 15:00:00,76,1.26,9.09
2005-01-14 16:00:00,83,1.11,9.09
2005-01-14 17:00:00,79,1.03,9.09
2005-01-14 18:00:00,89,0.99,9.09
2005-01-14 19:00:00,79,1.16,9.09
2005-01-14 20:00:00,46,1.04,3.85
2005-01-14 21:00:00,54,0.92,9.09
2005-01-14 22:00:00,86,0.94,9.09
2005-01-14 23:00:00,83,0.95,3.57
2005-01-15 00:00:00,83,0.91,3.33
2005-01-15 01:00:00,75,0.84,9.09
2005-01-15 02:00:00,92,0.84,9.09
2005-01-15 03:00:00,75,0.85,10.81
2005-01-15 04:00:00,72,0.92,10.81
2005-01-15 05:00:00,89,0.8,9.09
2005-01-15 06:00:00,76,1.01,9.09
2005-01-15 07:00:00,86,0.95,9.09
2005-01-15 08:00:00,87,0.93,9.09
2005-01-15 09:00:00,84,1.01,9.09
2005-01-15 10:00:00,82,1.04,3.7
2005-01-15 11:00:00,87,1.12,4.0
2005-01-15 12:00:00,90,1.11,4.0
2005-01-15 13:00:00,91,1.07,4.17
2005-01-15 14:00:00,84,1.08,4.35
2005-01-15 15:00:00,83,1.16,4.0
2005-01-15 16:00:00,84,1.24,4.0
2005-01-15 17:00:00,89,1.19,4.0
2005-01-15 18:00:00,89,1.13,4.0
2005-01-15 19:00:00,94,1.16,3.85
2005-01-15 20:00:00,92,1.19,3.7
2005-01-15 21:00:00,86,0.94,3.57
2005-01-15 22:00:00,91,0.89,9.09
2005-01-15 23:00:00,91,0.72,7.69
2005-01-16 00:00:00,87,0.76,9.09
2005-01-16 01:00:00,91,0.88,9.09
2005-01-16 02:00:00,86,0.87,8.33
2005-01-16 03:00:00,89,0.87,9.09
2005-01-16 04:00:00,89,0.95,7.69
2005-01-16 05:00:00,89,0.95,8.33
2005-01-16 06:00:00,81,1.01,9.09
2005-01-16 07:00:00,77,0.91,8.33
2005-01-16 08:00:00,86,1.0,9.09
2005-01-16 09:00:00,88,0.97,11.43
2005-01-16 10:00:00,85,0.97,9.09
2005-01-16 11:00:00,84,1.14,11.43
2005-01-16 12:00:00,79,1.26,10.0
2005-01-16 13:00:00,87,1.18,10.0
2005-01-16 14:00:00,39,1.32,9.09
2005-01-16 15:00:00,88,1.31,10.81
2005-01-16 16:00:00,87,1.32,9.09
2005-01-16 17:00:00,87,1.34,11.43
2005-01-16 18:00:00,77,1.3,10.0
2005-01-16 19:00:00,86,1.3,10.0
2005-01-16 20:00:00,72,1.21,9.09
2005-01-16 21:00:00,75,1.22,14.81
2005-01-16 22:00:00,15,1.21,10.0
2005-01-16 23:00:00,36,1.29,10.0
2005-01-17 00:00:00,359,1.41,10.81
2005-01-17 01:00:00,12,1.27,13.79
2005-01-17 02:00:00,114,1.38,10.0
2005-01-17 03:00:00,64,1.31,10.0
2005-01-17 04:00:00,53,1.3,10.0
2005-01-17 05:00:00,327,1.25,10.0
2005-01-17 06:00:00,298,1.44,10.0
2005-01-17 07:00:00,329,1.44,12.9
2005-01-17 08:00:00,347,1.3,12.9
2005-01-17 09:00:00,317,1.38,12.9
2005-01-17 10:00:00,311,1.26,12.9
2005-01-17 11:00:00,341,1.28,17.39
2005-01-17 12:00:00,346,1.24,9.09
2005-01-17 13:00:00,35,1.17,10.0
2005-01-17 14:00:00,335,1.15,8.33
2005-01-17 15:00:00,22,1.28,16.0
2005-01-17 16:00:00,3,1.32,9.09
2005-01-17 17:00:00,329,1.31,16.0
2005-01-17 18:00:00,203,1.21,7.69
2005-01-17 19:00:00,294,1.24,9.09
2005-01-17 20:00:00,34,1.16,12.12
2005-01-17 21:00:00,333,1.21,16.0
2005-01-17 22:00:00,339,1.22,16.0
2005-01-17 23:00:00,340,1.23,16.0
2005-01-18 00:00:00,347,1.21,16.0
2005-01-18 01:00:00,337,1.25,16.0
2005-01-18 02:00:00,28,1.2,19.05
2005-01-18 03:00:00,46,1.2,21.05
2005-01-18 04:00:00,16,1.46,19.05
2005-01-18 05:00:00,211,1.45,19.05
2005-01-18 06:00:00,326,1.25,19.05
2005-01-18 07:00:00,318,1.53,19.05
2005-01-18 08:00:00,17,1.68,19.05
2005-01-18 09:00:00,64,1.48,19.05
2005-01-18 10:00:00,95,1.69,19.05
2005-01-18 11:00:00,93,1.63,17.39
2005-01-18 12:00:00,71,1.59,19.05
2005-01-18 13:00:00,84,1.58,17.39
2005-01-18 14:00:00,85,1.65,17.39
2005-01-18 15:00:00,95,1.41,17.39
2005-01-18 16:00:00,46,1.95,17.39
2005-01-18 17:00:00,78,1.94,17.39
2005-01-18 18:00:00,77,1.77,17.39
2005-01-18 19:00:00,79,1.59,17.39
2005-01-18 20:00:00,88,2.24,17.39
2005-01-18 21:00:00,3,1.76,17.39
2005-01-18 22:00:00,315,1.93,16.0
2005-01-18 23:00:00,96,2.02,16.0
2005-01-19 00:00:00,93,1.65,16.0
2005-01-19 01:00:00,91,1.78,14.81
2005-01-19 02:00:00,87,2.08,16.0
2005-01-19 03:00:00,88,2.03,16.0
2005-01-19 04:00:00,89,2.23,14.81
2005-01-19 05:00:00,56,2.51,16.0
2005-01-19 06:00:00,87,2.32,16.0
2005-01-19 07:00:00,76,2.27,14.81
2005-01-19 08:00:00,70,2.34,16.0
2005-01-19 09:00:00,92,2.38,17.39
2005-01-19 10:00:00,84,2.37,14.81
2005-01-19 11:00:00,82,3.08,16.0
2005-01-19 12:00:00,87,2.75,17.39
2005-01-19 13:00:00,92,2.48,17.39
2005-01-19 14:00:00,87,3.03,17.39
2005-01-19 15:00:00,83,2.75,16.0
2005-01-19 16:00:00,85,2.78,14.81
2005-01-19 17:00:00,90,2.88,16.0
2005-01-19 18:00:00,90,2.63,17.39
2005-01-19 19:00:00,90,3.03,16.0
2005-01-19 20:00:00,93,2.49,13.79
2005-01-19 21:00:00,91,2.6,16.0
2005-01-19 22:00:00,96,2.49,17.39
2005-01-19 23:00:00,97,2.71,17.39
2005-01-20 00:00:00,101,2.55,17.39
2005-01-20 01:00:00,92,3.07,16.0
2005-01-20 02:00:00,91,2.28,17.39
2005-01-20 03:00:00,91,2.86,17.39
2005-01-20 04:00:00,87,2.91,16.0
2005-01-20 05:00:00,88,2.56,16.0
2005-01-20 06:00:00,87,2.73,17.39
2005-01-20 07:00:00,88,2.35,12.9
2005-01-20 08:00:00,89,2.95,17.39
2005-01-20 09:00:00,88,2.4,16.0
2005-01-20 10:00:00,86,2.57,17.39
2005-01-20 11:00:00,90,2.52,14.81
2005-01-20 12:00:00,91,2.96,13.79
2005-01-20 13:00:00,90,2.37,13.79
2005-01-20 14:00:00,95,2.69,14.81
